#energy[keV]  rel.intensity
107.450005    0.000000E+00
107.550003    0.000000E+00
107.650002    0.000000E+00
107.750000    0.000000E+00
107.849998    0.000000E+00
107.950005    0.000000E+00
108.050003    0.000000E+00
108.150002    0.000000E+00
108.250000    0.000000E+00
108.349998    0.000000E+00
108.450005    0.000000E+00
108.550003    0.000000E+00
108.650002    0.000000E+00
108.750000    0.000000E+00
108.849998    0.000000E+00
108.950005    0.000000E+00
109.050003    0.000000E+00
109.150002    0.000000E+00
109.250000    0.000000E+00
109.349998    0.000000E+00
109.450005    0.000000E+00
109.550003    0.000000E+00
109.650002    0.000000E+00
109.750000    0.000000E+00
109.849998    0.000000E+00
109.950005    0.000000E+00
110.050003    0.000000E+00
110.150002    0.000000E+00
110.250000    0.000000E+00
110.349998    0.000000E+00
110.450005    0.000000E+00
110.550003    0.000000E+00
110.650002    0.000000E+00
110.750000    0.000000E+00
110.849998    0.000000E+00
110.950005    0.000000E+00
111.050003    0.000000E+00
111.150002    0.000000E+00
111.250000    0.000000E+00
111.349998    0.000000E+00
111.450005    0.000000E+00
111.550003    0.000000E+00
111.650002    0.000000E+00
111.750000    0.000000E+00
111.849998    0.000000E+00
111.950005    0.000000E+00
112.050003    0.000000E+00
112.150002    0.000000E+00
112.250000    0.000000E+00
112.349998    0.000000E+00
112.450005    0.000000E+00
112.550003    0.000000E+00
112.650002    0.000000E+00
112.750000    0.000000E+00
112.849998    0.000000E+00
112.950005    0.000000E+00
113.050003    0.000000E+00
113.150002    0.000000E+00
113.250000    0.000000E+00
113.349998    0.000000E+00
113.450005    0.000000E+00
113.550003    0.000000E+00
113.650002    0.000000E+00
113.750000    0.000000E+00
113.849998    0.000000E+00
113.950005    0.000000E+00
114.050003    0.000000E+00
114.150002    0.000000E+00
114.250000    0.000000E+00
114.349998    0.000000E+00
114.450005    0.000000E+00
114.550003    0.000000E+00
114.650002    0.000000E+00
114.750000    0.000000E+00
114.849998    0.000000E+00
114.950005    0.000000E+00
115.050003    0.000000E+00
115.150002    0.000000E+00
115.250000    0.000000E+00
115.349998    0.000000E+00
115.450005    0.000000E+00
115.550003    0.000000E+00
115.650002    0.000000E+00
115.750000    0.000000E+00
115.849998    0.000000E+00
115.950005    0.000000E+00
116.050003    0.000000E+00
116.150002    0.000000E+00
116.250000    0.000000E+00
116.349998    0.000000E+00
116.450005    0.000000E+00
116.550003    0.000000E+00
116.650002    0.000000E+00
116.750000    0.000000E+00
116.849998    0.000000E+00
116.950005    0.000000E+00
117.050003    0.000000E+00
117.150002    0.000000E+00
117.250000    0.000000E+00
117.349998    0.000000E+00
117.450005    0.000000E+00
117.550003    0.000000E+00
117.650002    0.000000E+00
117.750000    0.000000E+00
117.849998    0.000000E+00
117.950005    0.000000E+00
118.050003    0.000000E+00
118.150002    0.000000E+00
118.250000    0.000000E+00
118.349998    0.000000E+00
118.450005    0.000000E+00
118.550003    0.000000E+00
118.650002    0.000000E+00
118.750000    0.000000E+00
118.849998    0.000000E+00
118.950005    0.000000E+00
119.050003    0.000000E+00
119.150002    0.000000E+00
119.250000    0.000000E+00
119.349998    0.000000E+00
119.450005    0.000000E+00
119.550003    0.000000E+00
119.650002    0.000000E+00
119.750000    0.000000E+00
119.849998    0.000000E+00
119.950005    0.000000E+00
120.050003    0.000000E+00
120.150002    0.000000E+00
120.250000    0.000000E+00
120.349998    0.000000E+00
120.450005    0.000000E+00
120.550003    0.000000E+00
120.650002    0.000000E+00
120.750000    0.000000E+00
120.849998    0.000000E+00
120.950005    0.000000E+00
121.050003    0.000000E+00
121.150002    0.000000E+00
121.250000    0.000000E+00
121.349998    0.000000E+00
121.450005    0.000000E+00
121.550003    0.000000E+00
121.650002    0.000000E+00
121.750000    0.000000E+00
121.849998    0.000000E+00
121.950005    0.000000E+00
122.050003    0.000000E+00
122.150002    0.000000E+00
122.250000    0.000000E+00
122.349998    0.000000E+00
122.450005    0.000000E+00
122.550003    0.000000E+00
122.650002    0.000000E+00
122.750000    0.000000E+00
122.849998    0.000000E+00
122.950005    0.000000E+00
123.050003    0.000000E+00
123.150002    0.000000E+00
123.250000    0.000000E+00
123.349998    0.000000E+00
123.450005    0.000000E+00
123.550003    0.000000E+00
123.650002    0.000000E+00
123.750000    0.000000E+00
123.849998    0.000000E+00
123.950005    0.000000E+00
124.050003    0.000000E+00
124.150002    0.000000E+00
124.250000    0.000000E+00
124.349998    0.000000E+00
124.450005    0.000000E+00
124.550003    0.000000E+00
124.650002    0.000000E+00
124.750000    0.000000E+00
124.849998    0.000000E+00
124.950005    0.000000E+00
125.050003    0.000000E+00
125.150002    0.000000E+00
125.250000    0.000000E+00
125.349998    0.000000E+00
125.450005    0.000000E+00
125.550003    0.000000E+00
125.650002    0.000000E+00
125.750000    0.000000E+00
125.849998    0.000000E+00
125.950005    0.000000E+00
126.050003    0.000000E+00
126.150002    0.000000E+00
126.250000    0.000000E+00
126.349998    0.000000E+00
126.450005    0.000000E+00
126.550003    0.000000E+00
126.650002    0.000000E+00
126.750000    0.000000E+00
126.849998    0.000000E+00
126.950005    0.000000E+00
127.050003    0.000000E+00
127.150002    0.000000E+00
127.250000    0.000000E+00
127.349998    0.000000E+00
127.450005    0.000000E+00
127.550003    0.000000E+00
127.650002    0.000000E+00
127.750000    0.000000E+00
127.849998    0.000000E+00
127.950005    0.000000E+00
128.050003    0.000000E+00
128.150009    0.000000E+00
128.250000    0.000000E+00
128.350006    0.000000E+00
128.449997    0.000000E+00
128.550003    0.000000E+00
128.650009    0.000000E+00
128.750000    0.000000E+00
128.850006    0.000000E+00
128.949997    0.000000E+00
129.050003    0.000000E+00
129.150009    0.000000E+00
129.250000    0.000000E+00
129.350006    0.000000E+00
129.449997    0.000000E+00
129.550003    0.000000E+00
129.650009    0.000000E+00
129.750000    0.000000E+00
129.850006    0.000000E+00
129.949997    0.000000E+00
130.050003    0.000000E+00
130.150009    0.000000E+00
130.250000    0.000000E+00
130.350006    0.000000E+00
130.449997    0.000000E+00
130.550003    0.000000E+00
130.650009    0.000000E+00
130.750000    0.000000E+00
130.850006    0.000000E+00
130.949997    0.000000E+00
131.050003    0.000000E+00
131.150009    0.000000E+00
131.250000    0.000000E+00
131.350006    0.000000E+00
131.449997    0.000000E+00
131.550003    0.000000E+00
131.650009    0.000000E+00
131.750000    0.000000E+00
131.850006    0.000000E+00
131.949997    0.000000E+00
132.050003    0.000000E+00
132.150009    0.000000E+00
132.250000    0.000000E+00
132.350006    0.000000E+00
132.449997    0.000000E+00
132.550003    0.000000E+00
132.650009    0.000000E+00
132.750000    0.000000E+00
132.850006    0.000000E+00
132.949997    0.000000E+00
133.050003    0.000000E+00
133.150009    0.000000E+00
133.250000    0.000000E+00
133.350006    0.000000E+00
133.449997    0.000000E+00
133.550003    0.000000E+00
133.650009    0.000000E+00
133.750000    0.000000E+00
133.850006    0.000000E+00
133.949997    0.000000E+00
134.050003    0.000000E+00
134.150009    0.000000E+00
134.250000    0.000000E+00
134.350006    0.000000E+00
134.449997    0.000000E+00
134.550003    0.000000E+00
134.650009    0.000000E+00
134.750000    0.000000E+00
134.850006    0.000000E+00
134.949997    0.000000E+00
135.050003    0.000000E+00
135.150009    0.000000E+00
135.250000    0.000000E+00
135.350006    0.000000E+00
135.449997    0.000000E+00
135.550003    0.000000E+00
135.650009    0.000000E+00
135.750000    0.000000E+00
135.850006    0.000000E+00
135.949997    0.000000E+00
136.050003    0.000000E+00
136.150009    0.000000E+00
136.250000    0.000000E+00
136.350006    0.000000E+00
136.449997    0.000000E+00
136.550003    0.000000E+00
136.650009    0.000000E+00
136.750000    0.000000E+00
136.850006    0.000000E+00
136.949997    0.000000E+00
137.050003    0.000000E+00
137.150009    0.000000E+00
137.250000    0.000000E+00
137.350006    0.000000E+00
137.449997    0.000000E+00
137.550003    0.000000E+00
137.650009    0.000000E+00
137.750000    0.000000E+00
137.850006    0.000000E+00
137.949997    0.000000E+00
138.050003    0.000000E+00
138.150009    0.000000E+00
138.250000    0.000000E+00
138.350006    0.000000E+00
138.449997    0.000000E+00
138.550003    0.000000E+00
138.650009    0.000000E+00
138.750000    0.000000E+00
138.850006    0.000000E+00
138.949997    0.000000E+00
139.050003    0.000000E+00
139.150009    0.000000E+00
139.250000    0.000000E+00
139.350006    0.000000E+00
139.449997    0.000000E+00
139.550003    0.000000E+00
139.650009    0.000000E+00
139.750000    0.000000E+00
139.850006    0.000000E+00
139.949997    0.000000E+00
140.050003    0.000000E+00
140.150009    0.000000E+00
140.250000    0.000000E+00
140.350006    0.000000E+00
140.449997    0.000000E+00
140.550003    0.000000E+00
140.650009    0.000000E+00
140.750000    0.000000E+00
140.850006    0.000000E+00
140.949997    0.000000E+00
141.050003    0.000000E+00
141.150009    0.000000E+00
141.250000    0.000000E+00
141.350006    0.000000E+00
141.449997    0.000000E+00
141.550003    0.000000E+00
141.650009    0.000000E+00
141.750000    0.000000E+00
141.850006    0.000000E+00
141.949997    0.000000E+00
142.050003    0.000000E+00
142.150009    0.000000E+00
142.250000    0.000000E+00
142.350006    0.000000E+00
142.449997    0.000000E+00
142.550003    0.000000E+00
142.650009    0.000000E+00
142.750000    0.000000E+00
142.850006    0.000000E+00
142.949997    0.000000E+00
143.050003    0.000000E+00
143.150009    0.000000E+00
143.250000    0.000000E+00
143.350006    0.000000E+00
143.449997    0.000000E+00
143.550003    0.000000E+00
143.650009    0.000000E+00
143.750000    0.000000E+00
143.850006    0.000000E+00
143.949997    0.000000E+00
144.050003    0.000000E+00
144.150009    0.000000E+00
144.250000    0.000000E+00
144.350006    0.000000E+00
144.449997    0.000000E+00
144.550003    0.000000E+00
144.650009    0.000000E+00
144.750000    0.000000E+00
144.850006    0.000000E+00
144.949997    0.000000E+00
145.050003    0.000000E+00
145.150009    0.000000E+00
145.250000    0.000000E+00
145.350006    0.000000E+00
145.449997    0.000000E+00
145.550003    0.000000E+00
145.650009    0.000000E+00
145.750000    0.000000E+00
145.850006    0.000000E+00
145.949997    0.000000E+00
146.050003    0.000000E+00
146.150009    0.000000E+00
146.250000    0.000000E+00
146.350006    0.000000E+00
146.449997    0.000000E+00
146.550003    0.000000E+00
146.650009    0.000000E+00
146.750000    0.000000E+00
146.850006    0.000000E+00
146.949997    0.000000E+00
147.050003    0.000000E+00
147.150009    0.000000E+00
147.250000    0.000000E+00
147.350006    0.000000E+00
147.449997    0.000000E+00
147.550003    0.000000E+00
147.650009    0.000000E+00
147.750000    0.000000E+00
147.850006    0.000000E+00
147.949997    0.000000E+00
148.050003    0.000000E+00
148.150009    0.000000E+00
148.250000    0.000000E+00
148.350006    0.000000E+00
148.449997    0.000000E+00
148.550003    0.000000E+00
148.650009    0.000000E+00
148.750000    0.000000E+00
148.850006    0.000000E+00
148.949997    0.000000E+00
149.050003    0.000000E+00
149.150009    0.000000E+00
149.250000    0.000000E+00
149.350006    0.000000E+00
149.449997    0.000000E+00
149.550003    0.000000E+00
149.650009    0.000000E+00
149.750000    0.000000E+00
149.850006    0.000000E+00
149.949997    0.000000E+00
150.050003    0.000000E+00
150.150009    0.000000E+00
150.250000    0.000000E+00
150.350006    0.000000E+00
150.449997    0.000000E+00
150.550003    0.000000E+00
150.650009    0.000000E+00
150.750000    0.000000E+00
150.850006    0.000000E+00
150.949997    0.000000E+00
151.050003    0.000000E+00
151.150009    0.000000E+00
151.250000    0.000000E+00
151.350006    0.000000E+00
151.449997    0.000000E+00
151.550003    0.000000E+00
151.650009    0.000000E+00
151.750000    0.000000E+00
151.850006    0.000000E+00
151.949997    0.000000E+00
152.050003    0.000000E+00
152.150009    0.000000E+00
152.250000    0.000000E+00
152.350006    0.000000E+00
152.449997    0.000000E+00
152.550003    0.000000E+00
152.650009    0.000000E+00
152.750000    0.000000E+00
152.850006    0.000000E+00
152.949997    0.000000E+00
153.050003    0.000000E+00
153.150009    0.000000E+00
153.250000    0.000000E+00
153.350006    0.000000E+00
153.449997    0.000000E+00
153.550003    0.000000E+00
153.650009    0.000000E+00
153.750000    0.000000E+00
153.850006    0.000000E+00
153.949997    0.000000E+00
154.050003    0.000000E+00
154.150009    0.000000E+00
154.250000    0.000000E+00
154.350006    0.000000E+00
154.449997    0.000000E+00
154.550003    0.000000E+00
154.650009    0.000000E+00
154.750000    0.000000E+00
154.850006    0.000000E+00
154.949997    0.000000E+00
155.050003    0.000000E+00
155.150009    0.000000E+00
155.250000    0.000000E+00
155.350006    0.000000E+00
155.449997    0.000000E+00
155.550003    0.000000E+00
155.650009    0.000000E+00
155.750000    0.000000E+00
155.850006    0.000000E+00
155.949997    0.000000E+00
156.050003    0.000000E+00
156.150009    0.000000E+00
156.250000    0.000000E+00
156.350006    0.000000E+00
156.449997    0.000000E+00
156.550003    0.000000E+00
156.650009    0.000000E+00
156.750000    0.000000E+00
156.850006    0.000000E+00
156.949997    0.000000E+00
157.050003    0.000000E+00
157.150009    0.000000E+00
157.250000    0.000000E+00
157.350006    0.000000E+00
157.449997    0.000000E+00
157.550003    0.000000E+00
157.650009    0.000000E+00
157.750000    0.000000E+00
157.850006    0.000000E+00
157.949997    0.000000E+00
158.050003    0.000000E+00
158.150009    0.000000E+00
158.250000    0.000000E+00
158.350006    0.000000E+00
158.449997    0.000000E+00
158.550003    0.000000E+00
158.650009    0.000000E+00
158.750000    0.000000E+00
158.850006    0.000000E+00
158.949997    0.000000E+00
159.050003    0.000000E+00
159.150009    0.000000E+00
159.250000    0.000000E+00
159.350006    0.000000E+00
159.449997    0.000000E+00
159.550003    0.000000E+00
159.650009    0.000000E+00
159.750000    0.000000E+00
159.850006    0.000000E+00
159.949997    0.000000E+00
160.050003    0.000000E+00
160.150009    0.000000E+00
160.250000    0.000000E+00
160.350006    0.000000E+00
160.449997    0.000000E+00
160.550003    0.000000E+00
160.650009    0.000000E+00
160.750000    0.000000E+00
160.850006    0.000000E+00
160.949997    0.000000E+00
161.050003    0.000000E+00
161.150009    0.000000E+00
161.250000    0.000000E+00
161.350006    0.000000E+00
161.449997    0.000000E+00
161.550003    0.000000E+00
161.650009    0.000000E+00
161.750000    0.000000E+00
161.850006    0.000000E+00
161.949997    0.000000E+00
162.050003    0.000000E+00
162.150009    0.000000E+00
162.250000    0.000000E+00
162.350006    0.000000E+00
162.449997    0.000000E+00
162.550003    0.000000E+00
162.650009    0.000000E+00
162.750000    0.000000E+00
162.850006    0.000000E+00
162.949997    0.000000E+00
163.050003    0.000000E+00
163.150009    0.000000E+00
163.250000    0.000000E+00
163.350006    0.000000E+00
163.449997    0.000000E+00
163.550003    0.000000E+00
163.650009    0.000000E+00
163.750000    0.000000E+00
163.850006    0.000000E+00
163.949997    0.000000E+00
164.050003    0.000000E+00
164.150009    0.000000E+00
164.250000    0.000000E+00
164.350006    0.000000E+00
164.449997    0.000000E+00
164.550003    0.000000E+00
164.650009    0.000000E+00
164.750000    0.000000E+00
164.850006    0.000000E+00
164.949997    0.000000E+00
165.050003    0.000000E+00
165.150009    0.000000E+00
165.250000    0.000000E+00
165.350006    0.000000E+00
165.449997    0.000000E+00
165.550003    0.000000E+00
165.650009    0.000000E+00
165.750000    0.000000E+00
165.850006    0.000000E+00
165.949997    0.000000E+00
166.050003    0.000000E+00
166.150009    0.000000E+00
166.250000    0.000000E+00
166.350006    0.000000E+00
166.449997    0.000000E+00
166.550003    0.000000E+00
166.650009    0.000000E+00
166.750000    0.000000E+00
166.850006    0.000000E+00
166.949997    0.000000E+00
167.050003    0.000000E+00
167.150009    0.000000E+00
167.250000    0.000000E+00
167.350006    0.000000E+00
167.449997    0.000000E+00
167.550003    0.000000E+00
167.650009    0.000000E+00
167.750000    0.000000E+00
167.850006    0.000000E+00
167.949997    0.000000E+00
168.050003    0.000000E+00
168.150009    0.000000E+00
168.250000    0.000000E+00
168.350006    0.000000E+00
168.449997    0.000000E+00
168.550003    0.000000E+00
168.650009    0.000000E+00
168.750000    0.000000E+00
168.850006    0.000000E+00
168.949997    0.000000E+00
169.050003    0.000000E+00
169.150009    0.000000E+00
169.250000    0.000000E+00
169.350006    0.000000E+00
169.449997    0.000000E+00
169.550003    0.000000E+00
169.650009    0.000000E+00
169.750000    0.000000E+00
169.850006    0.000000E+00
169.949997    0.000000E+00
170.050003    0.000000E+00
170.150009    0.000000E+00
170.250000    0.000000E+00
170.350006    0.000000E+00
170.449997    0.000000E+00
170.550003    0.000000E+00
170.650009    0.000000E+00
170.750000    0.000000E+00
170.850006    0.000000E+00
170.949997    0.000000E+00
171.050003    0.000000E+00
171.150009    0.000000E+00
171.250000    0.000000E+00
171.350006    0.000000E+00
171.449997    0.000000E+00
171.550003    0.000000E+00
171.650009    0.000000E+00
171.750000    0.000000E+00
171.850006    0.000000E+00
171.949997    0.000000E+00
172.050003    0.000000E+00
172.150009    0.000000E+00
172.250000    0.000000E+00
172.350006    0.000000E+00
172.449997    0.000000E+00
172.550003    0.000000E+00
172.650009    0.000000E+00
172.750000    0.000000E+00
172.850006    0.000000E+00
172.949997    0.000000E+00
173.050003    0.000000E+00
173.150009    0.000000E+00
173.250000    0.000000E+00
173.350006    0.000000E+00
173.449997    0.000000E+00
173.550003    0.000000E+00
173.650009    0.000000E+00
173.750000    0.000000E+00
173.850006    0.000000E+00
173.949997    0.000000E+00
174.050003    0.000000E+00
174.150009    0.000000E+00
174.250000    0.000000E+00
174.350006    0.000000E+00
174.449997    0.000000E+00
174.550003    0.000000E+00
174.650009    0.000000E+00
174.750000    0.000000E+00
174.850006    0.000000E+00
174.949997    0.000000E+00
175.050003    0.000000E+00
175.150009    0.000000E+00
175.250000    0.000000E+00
175.350006    0.000000E+00
175.449997    0.000000E+00
175.550003    0.000000E+00
175.650009    0.000000E+00
175.750000    0.000000E+00
175.850006    0.000000E+00
175.949997    0.000000E+00
176.050003    0.000000E+00
176.150009    0.000000E+00
176.250000    0.000000E+00
176.350006    0.000000E+00
176.449997    0.000000E+00
176.550003    0.000000E+00
176.650009    0.000000E+00
176.750000    0.000000E+00
176.850006    0.000000E+00
176.949997    0.000000E+00
177.050003    0.000000E+00
177.150009    0.000000E+00
177.250000    0.000000E+00
177.350006    0.000000E+00
177.449997    0.000000E+00
177.550003    0.000000E+00
177.650009    0.000000E+00
177.750000    0.000000E+00
177.850006    0.000000E+00
177.949997    0.000000E+00
178.050003    0.000000E+00
178.150009    0.000000E+00
178.250000    0.000000E+00
178.350006    0.000000E+00
178.449997    0.000000E+00
178.550003    0.000000E+00
178.650009    0.000000E+00
178.750000    0.000000E+00
178.850006    0.000000E+00
178.949997    0.000000E+00
179.050003    0.000000E+00
179.150009    0.000000E+00
179.250000    0.000000E+00
179.350006    0.000000E+00
179.449997    0.000000E+00
179.550003    0.000000E+00
179.650009    0.000000E+00
179.750000    0.000000E+00
179.850006    0.000000E+00
179.949997    0.000000E+00
180.050003    0.000000E+00
180.150009    0.000000E+00
180.250000    0.000000E+00
180.350006    0.000000E+00
180.449997    0.000000E+00
180.550003    0.000000E+00
180.650009    0.000000E+00
180.750000    0.000000E+00
180.850006    0.000000E+00
180.949997    0.000000E+00
181.050003    0.000000E+00
181.150009    0.000000E+00
181.250000    0.000000E+00
181.350006    0.000000E+00
181.449997    0.000000E+00
181.550003    0.000000E+00
181.650009    0.000000E+00
181.750000    0.000000E+00
181.850006    0.000000E+00
181.949997    0.000000E+00
182.050003    0.000000E+00
182.150009    0.000000E+00
182.250000    0.000000E+00
182.350006    0.000000E+00
182.449997    0.000000E+00
182.550003    0.000000E+00
182.650009    0.000000E+00
182.750000    0.000000E+00
182.850006    0.000000E+00
182.949997    0.000000E+00
183.050003    0.000000E+00
183.150009    0.000000E+00
183.250000    0.000000E+00
183.350006    0.000000E+00
183.449997    0.000000E+00
183.550003    0.000000E+00
183.650009    0.000000E+00
183.750000    0.000000E+00
183.850006    0.000000E+00
183.949997    0.000000E+00
184.050003    0.000000E+00
184.150009    0.000000E+00
184.250000    0.000000E+00
184.350006    0.000000E+00
184.449997    0.000000E+00
184.550003    0.000000E+00
184.650009    0.000000E+00
184.750000    0.000000E+00
184.850006    0.000000E+00
184.949997    0.000000E+00
185.050003    0.000000E+00
185.150009    0.000000E+00
185.250000    0.000000E+00
185.350006    0.000000E+00
185.449997    0.000000E+00
185.550003    0.000000E+00
185.650009    0.000000E+00
185.750000    0.000000E+00
185.850006    0.000000E+00
185.949997    0.000000E+00
186.050003    0.000000E+00
186.150009    0.000000E+00
186.250000    0.000000E+00
186.350006    0.000000E+00
186.449997    0.000000E+00
186.550003    0.000000E+00
186.650009    0.000000E+00
186.750000    0.000000E+00
186.850006    0.000000E+00
186.949997    0.000000E+00
187.050003    0.000000E+00
187.150009    0.000000E+00
187.250000    0.000000E+00
187.350006    0.000000E+00
187.449997    0.000000E+00
187.550003    0.000000E+00
187.650009    0.000000E+00
187.750000    0.000000E+00
187.850006    0.000000E+00
187.949997    0.000000E+00
188.050003    0.000000E+00
188.150009    0.000000E+00
188.250000    0.000000E+00
188.350006    0.000000E+00
188.449997    0.000000E+00
188.550003    0.000000E+00
188.650009    0.000000E+00
188.750000    0.000000E+00
188.850006    0.000000E+00
188.949997    0.000000E+00
189.050003    0.000000E+00
189.150009    0.000000E+00
189.250000    0.000000E+00
189.350006    0.000000E+00
189.449997    0.000000E+00
189.550003    0.000000E+00
189.650009    0.000000E+00
189.750000    0.000000E+00
189.850006    0.000000E+00
189.949997    0.000000E+00
190.050003    0.000000E+00
190.150009    0.000000E+00
190.250000    0.000000E+00
190.350006    0.000000E+00
190.449997    0.000000E+00
190.550003    0.000000E+00
190.650009    0.000000E+00
190.750000    0.000000E+00
190.850006    0.000000E+00
190.949997    0.000000E+00
191.050003    0.000000E+00
191.150009    0.000000E+00
191.250000    0.000000E+00
191.350006    0.000000E+00
191.449997    0.000000E+00
191.550003    0.000000E+00
191.650009    0.000000E+00
191.750000    0.000000E+00
191.850006    0.000000E+00
191.949997    0.000000E+00
192.050003    0.000000E+00
192.150009    0.000000E+00
192.250000    0.000000E+00
192.350006    0.000000E+00
192.449997    0.000000E+00
192.550003    0.000000E+00
192.650009    0.000000E+00
192.750000    0.000000E+00
192.850006    0.000000E+00
192.949997    0.000000E+00
193.050003    0.000000E+00
193.150009    0.000000E+00
193.250000    0.000000E+00
193.350006    0.000000E+00
193.449997    0.000000E+00
193.550003    0.000000E+00
193.650009    0.000000E+00
193.750000    0.000000E+00
193.850006    0.000000E+00
193.949997    0.000000E+00
194.050003    0.000000E+00
194.150009    0.000000E+00
194.250000    0.000000E+00
194.350006    0.000000E+00
194.449997    0.000000E+00
194.550003    0.000000E+00
194.650009    0.000000E+00
194.750000    0.000000E+00
194.850006    0.000000E+00
194.949997    0.000000E+00
195.050003    0.000000E+00
195.150009    0.000000E+00
195.250000    0.000000E+00
195.350006    0.000000E+00
195.449997    0.000000E+00
195.550003    0.000000E+00
195.650009    0.000000E+00
195.750000    0.000000E+00
195.850006    0.000000E+00
195.949997    0.000000E+00
196.050003    0.000000E+00
196.150009    0.000000E+00
196.250000    0.000000E+00
196.350006    0.000000E+00
196.449997    0.000000E+00
196.550003    0.000000E+00
196.650009    0.000000E+00
196.750000    0.000000E+00
196.850006    0.000000E+00
196.949997    0.000000E+00
197.050003    0.000000E+00
197.150009    0.000000E+00
197.250000    0.000000E+00
197.350006    0.000000E+00
197.449997    0.000000E+00
197.550003    0.000000E+00
197.650009    0.000000E+00
197.750000    0.000000E+00
197.850006    0.000000E+00
197.949997    0.000000E+00
198.050003    0.000000E+00
198.150009    0.000000E+00
198.250000    0.000000E+00
198.350006    0.000000E+00
198.449997    0.000000E+00
198.550003    0.000000E+00
198.650009    0.000000E+00
198.750000    0.000000E+00
198.850006    0.000000E+00
198.949997    0.000000E+00
199.050003    0.000000E+00
199.150009    0.000000E+00
199.250000    0.000000E+00
199.350006    0.000000E+00
199.449997    0.000000E+00
199.550003    0.000000E+00
199.650009    0.000000E+00
199.750000    0.000000E+00
199.850006    0.000000E+00
199.949997    0.000000E+00
